ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
l-250697;150101;LIMA;LIMA;LIMA;-12.0441357;-77.0428977;Avenida Alfonso Ugarte;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-250698;150101;LIMA;LIMA;LIMA;-12.044149;-77.0430435;Avenida Alfonso Ugarte;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251121;150108;LIMA;LIMA;CHORRILLOS;-12.1840062;-77.0079922;Avenida Defensores del Morro / Avenida Prolongación Paseo de la República;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251122;150108;LIMA;LIMA;CHORRILLOS;-12.1813163;-77.0123227;Avenida Ariosto Matellini / Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-251125;150108;LIMA;LIMA;CHORRILLOS;-12.1839321;-77.0082452;Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251127;150108;LIMA;LIMA;CHORRILLOS;-12.1814039;-77.0122394;Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-251132;150108;LIMA;LIMA;CHORRILLOS;-12.1840417;-77.0077302;Avenida Defensores del Morro / Avenida Prolongación Paseo de la República;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-251154;150108;LIMA;LIMA;CHORRILLOS;-12.1902441;-77.0063727;Avenida Alameda Sur / Avenida Caminos del Inca / Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-251174;150108;LIMA;LIMA;CHORRILLOS;-12.1998071;-76.9967634;Avenida Caminos del Inca / Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251176;150108;LIMA;LIMA;CHORRILLOS;-12.1971917;-76.9992146;Avenida Alameda Los Horizontes / Avenida Defensores del Morro;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251179;150108;LIMA;LIMA;CHORRILLOS;-12.1970672;-76.9993397;Avenida Defensores del Morro / Calle La Fauna;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251203;150108;LIMA;LIMA;CHORRILLOS;-12.1837938;-77.007998;Avenida Prolongación Paseo de la República;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251222;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1863026;-76.9795404;Avenida La Unión;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-251241;150108;LIMA;LIMA;CHORRILLOS;-12.1723504;-76.9836696;Avenida Alipio Ponce;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251249;150108;LIMA;LIMA;CHORRILLOS;-12.1826776;-76.9995125;Avenida Guardia Civil Sur / Avenida Guardia Peruana;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251250;150108;LIMA;LIMA;CHORRILLOS;-12.1805279;-76.9981707;Avenida Guardia Civil Sur;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251251;150108;LIMA;LIMA;CHORRILLOS;-12.1827574;-76.9995663;Avenida Guardia Civil Sur / Avenida Guardia Peruana;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-12823;150114;LIMA;LIMA;LA MOLINA;-12.098422;-76.948359;ALAMEDA LA PAZ CON CA. LOS AROMOS;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-251268;150115;LIMA;LIMA;LA VICTORIA;-12.0732546;-77.0163699;Avenida México / Avenida Prolongación Parinacochas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251269;150115;LIMA;LIMA;LA VICTORIA;-12.0732826;-77.0164847;Avenida México / Avenida Prolongación Parinacochas;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251273;150101;LIMA;LIMA;LIMA;-12.056752;-77.0148416;Avenida Aviación / Vía Expresa Almirante Miguel Grau;METROPOLITANA;PROVINCIAL;PROVINCIAL;2
l-251281;150101;LIMA;LIMA;LIMA;-12.0566642;-77.0146243;Avenida Almirante Miguel Grau / Avenida Aviación / Vía Expresa Almirante Miguel Grau;METROPOLITANA;PROVINCIAL;PROVINCIAL;2
l-13665;150141;LIMA;LIMA;SURQUILLO;-12.1213427;-76.9990295;AV. EL SAUCE - CA. LAUREL ROSAS;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-251282;150101;LIMA;LIMA;LIMA;-12.0567266;-77.0147854;Vía Expresa Almirante Miguel Grau;METROPOLITANA;PROVINCIAL;PROVINCIAL;2
l-251285;150101;LIMA;LIMA;LIMA;-12.0563185;-77.0357113;Avenida Paseo de la República;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-251368;150136;LIMA;LIMA;SAN MIGUEL;-12.0868897;-77.0838251;Avenida Lima / Avenida Universitaria / Prolongación Lima;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251735;150101;LIMA;LIMA;LIMA;-12.0597441;-77.0350787;Metropolitano;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251744;150101;LIMA;LIMA;LIMA;-12.0597239;-77.0352364;-;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251752;150101;LIMA;LIMA;LIMA;-12.0575298;-77.0174193;Jr. Huánuco / Vía Expresa Almirante Miguel Grau;METROPOLITANA;PROVINCIAL;PROVINCIAL;2
l-251754;150115;LIMA;LIMA;LA VICTORIA;-12.0598371;-77.0352195;-;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-153997;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.173071;-76.934408;AV. 2 MAYO CON PASAJE S/N;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-34722;150605;LIMA;HUARAL;CHANCAY;-11.563101;-77.269152;Calle Sáenz Peña con Avenida Simón Bolívar;VECINAL;DISTRITAL;DISTRITAL;0
l-251834;150117;LIMA;LIMA;LOS OLIVOS;-11.9831704;-77.0782501;Avenida Los Alisos / Avenida Universitaria;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251835;150117;LIMA;LIMA;LOS OLIVOS;-11.9833407;-77.0782802;Avenida Los Alisos / Avenida Universitaria;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-251841;150101;LIMA;LIMA;LIMA;-12.0439294;-77.0429207;Avenida Alfonso Ugarte;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251842;150101;LIMA;LIMA;LIMA;-12.0439367;-77.0430589;Avenida Alfonso Ugarte;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251843;150101;LIMA;LIMA;LIMA;-12.0440292;-77.0430519;Avenida Alfonso Ugarte;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-251974;150101;LIMA;LIMA;LIMA;-12.0640849;-77.0363965;Avenida 28 de Julio / Avenida Petit Thouars;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-252059;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.031407;-77.0441918;Avenida Caquetá / Jr. Manuel Quimper;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252060;150128;LIMA;LIMA;RIMAC;-12.0313883;-77.0439777;Avenida Caquetá / Jr. Manuel Quimper;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252063;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0264043;-77.0547087;Avenida Eduardo de Habich / Calle Darío Valdizán;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252073;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0263072;-77.0547745;Calle Darío Valdizán;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252080;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0264906;-77.0546463;Avenida Eduardo de Habich / Calle Darío Valdizán;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252229;150101;LIMA;LIMA;LIMA;-12.0462803;-77.0375344;Avenida Emancipación / Avenida Tacna;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-252230;150101;LIMA;LIMA;LIMA;-12.0462551;-77.0375766;Avenida Emancipación / Avenida Tacna;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-252234;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0118671;-77.0892872;Avenida Tomás Valle / Calle Los Alisos;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252246;150106;LIMA;LIMA;CARABAYLLO;-11.8604413;-77.0063136;Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252249;150106;LIMA;LIMA;CARABAYLLO;-11.8604961;-77.0063456;Avenida Túpac Amaru;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252251;150101;LIMA;LIMA;LIMA;-12.0613332;-77.0155495;Avenida 28 de Julio / Jr. Huánuco;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-252254;150115;LIMA;LIMA;LA VICTORIA;-12.0583679;-77.0232163;Avenida Almirante Miguel Grau / Jr. Abtao;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252256;150115;LIMA;LIMA;LA VICTORIA;-12.0583347;-77.022925;Avenida Almirante Miguel Grau;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252267;150101;LIMA;LIMA;LIMA;-12.0493148;-77.0195779;Jr. Huánuco;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-252275;150115;LIMA;LIMA;LA VICTORIA;-12.0624602;-77.013054;Avenida Jaime Bausate y Meza;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252292;150101;LIMA;LIMA;LIMA;-12.0613412;-77.0156085;Avenida 28 de Julio / Jr. Huánuco;METROPOLITANA;PROVINCIAL;PROVINCIAL;1
l-252308;150113;LIMA;LIMA;JESUS MARIA;-12.085071;-77.048835;Avenida General Salaverry / Avenida Guillermo Prescott / Calle Luis M. Sanchez Cerro;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252309;150131;LIMA;LIMA;SAN ISIDRO;-12.0851732;-77.0486577;Avenida General Salaverry / Avenida Guillermo Prescott;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252318;150113;LIMA;LIMA;JESUS MARIA;-12.0892993;-77.0587206;Avenida Faustino Sanchez Carrión;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-3503;150116;LIMA;LIMA;LINCE;-12.088926;-77.027389;Cruce Calle Los Mirtos y Av. Ricardo Rivera Navarrete;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-252322;150136;LIMA;LIMA;SAN MIGUEL;-12.0746139;-77.0993653;Avenida Elmer Faucett / Avenida de La Marina;METROPOLITANA;PROVINCIAL;DISTRITAL;2
l-252324;150134;LIMA;LIMA;SAN LUIS;-12.0727086;-76.9928777;Avenida Circunvalación / Avenida Mariscal Domingo Nieto;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252332;150116;LIMA;LIMA;LINCE;-12.0849129;-77.048356;Avenida General Salaverry;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252333;150116;LIMA;LIMA;LINCE;-12.0850773;-77.0485488;Avenida General Salaverry;METROPOLITANA;PROVINCIAL;DISTRITAL;1
l-252334;150116;LIMA;LIMA;LINCE;-12.0851095;-77.0485858;Avenida General Salaverry;METROPOLITANA;PROVINCIAL;DISTRITAL;1
