ubigeo,departamento,provincia,distrito,slug,tipo,excel_relpath
120606,JUNIN,SATIPO,PANGOA,JUNIN-SATIPO-PANGOA,D,ZonasEscolares/excels/JUNIN-SATIPO-PANGOA.xlsx
120607,JUNIN,SATIPO,RIO_NEGRO,JUNIN-SATIPO-RIO_NEGRO,G,ZonasEscolares/excels/JUNIN-SATIPO-RIO_NEGRO.xlsx
120608,JUNIN,SATIPO,RIO_TAMBO,JUNIN-SATIPO-RIO_TAMBO,G,ZonasEscolares/excels/JUNIN-SATIPO-RIO_TAMBO.xlsx
120609,JUNIN,SATIPO,VIZCATAN_DEL_ENE,JUNIN-SATIPO-VIZCATAN_DEL_ENE,G,ZonasEscolares/excels/JUNIN-SATIPO-VIZCATAN_DEL_ENE.xlsx
120701,JUNIN,TARMA,TARMA,JUNIN-TARMA-TARMA,A,ZonasEscolares/excels/JUNIN-TARMA-TARMA.xlsx
120702,JUNIN,TARMA,ACOBAMBA,JUNIN-TARMA-ACOBAMBA,F,ZonasEscolares/excels/JUNIN-TARMA-ACOBAMBA.xlsx
120703,JUNIN,TARMA,HUARICOLCA,JUNIN-TARMA-HUARICOLCA,F,ZonasEscolares/excels/JUNIN-TARMA-HUARICOLCA.xlsx
120704,JUNIN,TARMA,HUASAHUASI,JUNIN-TARMA-HUASAHUASI,F,ZonasEscolares/excels/JUNIN-TARMA-HUASAHUASI.xlsx
120705,JUNIN,TARMA,LA_UNION,JUNIN-TARMA-LA_UNION,E,ZonasEscolares/excels/JUNIN-TARMA-LA_UNION.xlsx
120706,JUNIN,TARMA,PALCA,JUNIN-TARMA-PALCA,F,ZonasEscolares/excels/JUNIN-TARMA-PALCA.xlsx
120707,JUNIN,TARMA,PALCAMAYO,JUNIN-TARMA-PALCAMAYO,F,ZonasEscolares/excels/JUNIN-TARMA-PALCAMAYO.xlsx
120708,JUNIN,TARMA,SAN_PEDRO_DE_CAJAS,JUNIN-TARMA-SAN_PEDRO_DE_CAJAS,E,ZonasEscolares/excels/JUNIN-TARMA-SAN_PEDRO_DE_CAJAS.xlsx
120709,JUNIN,TARMA,TAPO,JUNIN-TARMA-TAPO,G,ZonasEscolares/excels/JUNIN-TARMA-TAPO.xlsx
120801,JUNIN,YAULI,LA_OROYA,JUNIN-YAULI-LA_OROYA,A,ZonasEscolares/excels/JUNIN-YAULI-LA_OROYA.xlsx
120802,JUNIN,YAULI,CHACAPALPA,JUNIN-YAULI-CHACAPALPA,F,ZonasEscolares/excels/JUNIN-YAULI-CHACAPALPA.xlsx
120803,JUNIN,YAULI,HUAY-HUAY,JUNIN-YAULI-HUAY-HUAY,E,ZonasEscolares/excels/JUNIN-YAULI-HUAY-HUAY.xlsx
120804,JUNIN,YAULI,MARCAPOMACOCHA,JUNIN-YAULI-MARCAPOMACOCHA,F,ZonasEscolares/excels/JUNIN-YAULI-MARCAPOMACOCHA.xlsx
120805,JUNIN,YAULI,MOROCOCHA,JUNIN-YAULI-MOROCOCHA,E,ZonasEscolares/excels/JUNIN-YAULI-MOROCOCHA.xlsx
120806,JUNIN,YAULI,PACCHA,JUNIN-YAULI-PACCHA,E,ZonasEscolares/excels/JUNIN-YAULI-PACCHA.xlsx
120807,JUNIN,YAULI,SANTA_BARBARA_DE_CARHUACAYAN,JUNIN-YAULI-SANTA_BARBARA_DE_CARHUACAYAN,F,ZonasEscolares/excels/JUNIN-YAULI-SANTA_BARBARA_DE_CARHUACAYAN.xlsx
120808,JUNIN,YAULI,SANTA_ROSA_DE_SACCO,JUNIN-YAULI-SANTA_ROSA_DE_SACCO,D,ZonasEscolares/excels/JUNIN-YAULI-SANTA_ROSA_DE_SACCO.xlsx
120809,JUNIN,YAULI,SUITUCANCHA,JUNIN-YAULI-SUITUCANCHA,F,ZonasEscolares/excels/JUNIN-YAULI-SUITUCANCHA.xlsx
120810,JUNIN,YAULI,YAULI,JUNIN-YAULI-YAULI,E,ZonasEscolares/excels/JUNIN-YAULI-YAULI.xlsx
120901,JUNIN,CHUPACA,CHUPACA,JUNIN-CHUPACA-CHUPACA,A,ZonasEscolares/excels/JUNIN-CHUPACA-CHUPACA.xlsx
120902,JUNIN,CHUPACA,AHUAC,JUNIN-CHUPACA-AHUAC,F,ZonasEscolares/excels/JUNIN-CHUPACA-AHUAC.xlsx
120903,JUNIN,CHUPACA,CHONGOS_BAJO,JUNIN-CHUPACA-CHONGOS_BAJO,E,ZonasEscolares/excels/JUNIN-CHUPACA-CHONGOS_BAJO.xlsx
120904,JUNIN,CHUPACA,HUACHAC,JUNIN-CHUPACA-HUACHAC,F,ZonasEscolares/excels/JUNIN-CHUPACA-HUACHAC.xlsx
120905,JUNIN,CHUPACA,HUAMANCACA_CHICO,JUNIN-CHUPACA-HUAMANCACA_CHICO,E,ZonasEscolares/excels/JUNIN-CHUPACA-HUAMANCACA_CHICO.xlsx
120906,JUNIN,CHUPACA,SAN_JUAN_DE_ISCOS,JUNIN-CHUPACA-SAN_JUAN_DE_ISCOS,F,ZonasEscolares/excels/JUNIN-CHUPACA-SAN_JUAN_DE_ISCOS.xlsx
120907,JUNIN,CHUPACA,SAN_JUAN_DE_JARPA,JUNIN-CHUPACA-SAN_JUAN_DE_JARPA,F,ZonasEscolares/excels/JUNIN-CHUPACA-SAN_JUAN_DE_JARPA.xlsx
120908,JUNIN,CHUPACA,TRES_DE_DICIEMBRE,JUNIN-CHUPACA-TRES_DE_DICIEMBRE,E,ZonasEscolares/excels/JUNIN-CHUPACA-TRES_DE_DICIEMBRE.xlsx
120909,JUNIN,CHUPACA,YANACANCHA,JUNIN-CHUPACA-YANACANCHA,G,ZonasEscolares/excels/JUNIN-CHUPACA-YANACANCHA.xlsx
130101,LA_LIBERTAD,TRUJILLO,TRUJILLO,LA_LIBERTAD-TRUJILLO-TRUJILLO,A,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-TRUJILLO.xlsx
130102,LA_LIBERTAD,TRUJILLO,EL_PORVENIR,LA_LIBERTAD-TRUJILLO-EL_PORVENIR,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-EL_PORVENIR.xlsx
130103,LA_LIBERTAD,TRUJILLO,FLORENCIA_DE_MORA,LA_LIBERTAD-TRUJILLO-FLORENCIA_DE_MORA,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-FLORENCIA_DE_MORA.xlsx
130104,LA_LIBERTAD,TRUJILLO,HUANCHACO,LA_LIBERTAD-TRUJILLO-HUANCHACO,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-HUANCHACO.xlsx
130105,LA_LIBERTAD,TRUJILLO,LA_ESPERANZA,LA_LIBERTAD-TRUJILLO-LA_ESPERANZA,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-LA_ESPERANZA.xlsx
130106,LA_LIBERTAD,TRUJILLO,LAREDO,LA_LIBERTAD-TRUJILLO-LAREDO,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-LAREDO.xlsx
130107,LA_LIBERTAD,TRUJILLO,MOCHE,LA_LIBERTAD-TRUJILLO-MOCHE,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-MOCHE.xlsx
130108,LA_LIBERTAD,TRUJILLO,POROTO,LA_LIBERTAD-TRUJILLO-POROTO,G,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-POROTO.xlsx
130109,LA_LIBERTAD,TRUJILLO,SALAVERRY,LA_LIBERTAD-TRUJILLO-SALAVERRY,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-SALAVERRY.xlsx
130110,LA_LIBERTAD,TRUJILLO,SIMBAL,LA_LIBERTAD-TRUJILLO-SIMBAL,G,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-SIMBAL.xlsx
130111,LA_LIBERTAD,TRUJILLO,VICTOR_LARCO_HERRERA,LA_LIBERTAD-TRUJILLO-VICTOR_LARCO_HERRERA,D,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-VICTOR_LARCO_HERRERA.xlsx
130112,LA_LIBERTAD,TRUJILLO,ALTO_TRUJILLO,LA_LIBERTAD-TRUJILLO-ALTO_TRUJILLO,G,ZonasEscolares/excels/LA_LIBERTAD-TRUJILLO-ALTO_TRUJILLO.xlsx
130201,LA_LIBERTAD,ASCOPE,ASCOPE,LA_LIBERTAD-ASCOPE-ASCOPE,B,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-ASCOPE.xlsx
130202,LA_LIBERTAD,ASCOPE,CHICAMA,LA_LIBERTAD-ASCOPE-CHICAMA,E,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-CHICAMA.xlsx
130203,LA_LIBERTAD,ASCOPE,CHOCOPE,LA_LIBERTAD-ASCOPE-CHOCOPE,E,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-CHOCOPE.xlsx
130204,LA_LIBERTAD,ASCOPE,MAGDALENA_DE_CAO,LA_LIBERTAD-ASCOPE-MAGDALENA_DE_CAO,E,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-MAGDALENA_DE_CAO.xlsx
130205,LA_LIBERTAD,ASCOPE,PAIJAN,LA_LIBERTAD-ASCOPE-PAIJAN,D,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-PAIJAN.xlsx
130206,LA_LIBERTAD,ASCOPE,RAZURI,LA_LIBERTAD-ASCOPE-RAZURI,F,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-RAZURI.xlsx
130207,LA_LIBERTAD,ASCOPE,SANTIAGO_DE_CAO,LA_LIBERTAD-ASCOPE-SANTIAGO_DE_CAO,E,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-SANTIAGO_DE_CAO.xlsx
130208,LA_LIBERTAD,ASCOPE,CASA_GRANDE,LA_LIBERTAD-ASCOPE-CASA_GRANDE,D,ZonasEscolares/excels/LA_LIBERTAD-ASCOPE-CASA_GRANDE.xlsx
130301,LA_LIBERTAD,BOLIVAR,BOLIVAR,LA_LIBERTAD-BOLIVAR-BOLIVAR,B,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-BOLIVAR.xlsx
130302,LA_LIBERTAD,BOLIVAR,BAMBAMARCA,LA_LIBERTAD-BOLIVAR-BAMBAMARCA,G,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-BAMBAMARCA.xlsx
130303,LA_LIBERTAD,BOLIVAR,CONDORMARCA,LA_LIBERTAD-BOLIVAR-CONDORMARCA,G,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-CONDORMARCA.xlsx
130304,LA_LIBERTAD,BOLIVAR,LONGOTEA,LA_LIBERTAD-BOLIVAR-LONGOTEA,F,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-LONGOTEA.xlsx
130305,LA_LIBERTAD,BOLIVAR,UCHUMARCA,LA_LIBERTAD-BOLIVAR-UCHUMARCA,F,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-UCHUMARCA.xlsx
130306,LA_LIBERTAD,BOLIVAR,UCUNCHA,LA_LIBERTAD-BOLIVAR-UCUNCHA,E,ZonasEscolares/excels/LA_LIBERTAD-BOLIVAR-UCUNCHA.xlsx
130401,LA_LIBERTAD,CHEPEN,CHEPEN,LA_LIBERTAD-CHEPEN-CHEPEN,A,ZonasEscolares/excels/LA_LIBERTAD-CHEPEN-CHEPEN.xlsx
130402,LA_LIBERTAD,CHEPEN,PACANGA,LA_LIBERTAD-CHEPEN-PACANGA,E,ZonasEscolares/excels/LA_LIBERTAD-CHEPEN-PACANGA.xlsx
130403,LA_LIBERTAD,CHEPEN,PUEBLO_NUEVO,LA_LIBERTAD-CHEPEN-PUEBLO_NUEVO,E,ZonasEscolares/excels/LA_LIBERTAD-CHEPEN-PUEBLO_NUEVO.xlsx
130501,LA_LIBERTAD,JULCAN,JULCAN,LA_LIBERTAD-JULCAN-JULCAN,B,ZonasEscolares/excels/LA_LIBERTAD-JULCAN-JULCAN.xlsx
130502,LA_LIBERTAD,JULCAN,CALAMARCA,LA_LIBERTAD-JULCAN-CALAMARCA,G,ZonasEscolares/excels/LA_LIBERTAD-JULCAN-CALAMARCA.xlsx
130503,LA_LIBERTAD,JULCAN,CARABAMBA,LA_LIBERTAD-JULCAN-CARABAMBA,G,ZonasEscolares/excels/LA_LIBERTAD-JULCAN-CARABAMBA.xlsx
130504,LA_LIBERTAD,JULCAN,HUASO,LA_LIBERTAD-JULCAN-HUASO,G,ZonasEscolares/excels/LA_LIBERTAD-JULCAN-HUASO.xlsx
130601,LA_LIBERTAD,OTUZCO,OTUZCO,LA_LIBERTAD-OTUZCO-OTUZCO,B,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-OTUZCO.xlsx
130602,LA_LIBERTAD,OTUZCO,AGALLPAMPA,LA_LIBERTAD-OTUZCO-AGALLPAMPA,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-AGALLPAMPA.xlsx
130604,LA_LIBERTAD,OTUZCO,CHARAT,LA_LIBERTAD-OTUZCO-CHARAT,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-CHARAT.xlsx
130605,LA_LIBERTAD,OTUZCO,HUARANCHAL,LA_LIBERTAD-OTUZCO-HUARANCHAL,F,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-HUARANCHAL.xlsx
130606,LA_LIBERTAD,OTUZCO,LA_CUESTA,LA_LIBERTAD-OTUZCO-LA_CUESTA,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-LA_CUESTA.xlsx
130608,LA_LIBERTAD,OTUZCO,MACHE,LA_LIBERTAD-OTUZCO-MACHE,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-MACHE.xlsx
130610,LA_LIBERTAD,OTUZCO,PARANDAY,LA_LIBERTAD-OTUZCO-PARANDAY,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-PARANDAY.xlsx
130611,LA_LIBERTAD,OTUZCO,SALPO,LA_LIBERTAD-OTUZCO-SALPO,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-SALPO.xlsx
130613,LA_LIBERTAD,OTUZCO,SINSICAP,LA_LIBERTAD-OTUZCO-SINSICAP,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-SINSICAP.xlsx
130614,LA_LIBERTAD,OTUZCO,USQUIL,LA_LIBERTAD-OTUZCO-USQUIL,G,ZonasEscolares/excels/LA_LIBERTAD-OTUZCO-USQUIL.xlsx
130701,LA_LIBERTAD,PACASMAYO,SAN_PEDRO_DE_LLOC,LA_LIBERTAD-PACASMAYO-SAN_PEDRO_DE_LLOC,B,ZonasEscolares/excels/LA_LIBERTAD-PACASMAYO-SAN_PEDRO_DE_LLOC.xlsx
130702,LA_LIBERTAD,PACASMAYO,GUADALUPE,LA_LIBERTAD-PACASMAYO-GUADALUPE,D,ZonasEscolares/excels/LA_LIBERTAD-PACASMAYO-GUADALUPE.xlsx
130703,LA_LIBERTAD,PACASMAYO,JEQUETEPEQUE,LA_LIBERTAD-PACASMAYO-JEQUETEPEQUE,E,ZonasEscolares/excels/LA_LIBERTAD-PACASMAYO-JEQUETEPEQUE.xlsx
130704,LA_LIBERTAD,PACASMAYO,PACASMAYO,LA_LIBERTAD-PACASMAYO-PACASMAYO,D,ZonasEscolares/excels/LA_LIBERTAD-PACASMAYO-PACASMAYO.xlsx
130705,LA_LIBERTAD,PACASMAYO,SAN_JOSE,LA_LIBERTAD-PACASMAYO-SAN_JOSE,E,ZonasEscolares/excels/LA_LIBERTAD-PACASMAYO-SAN_JOSE.xlsx
130801,LA_LIBERTAD,PATAZ,TAYABAMBA,LA_LIBERTAD-PATAZ-TAYABAMBA,B,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-TAYABAMBA.xlsx
130802,LA_LIBERTAD,PATAZ,BULDIBUYO,LA_LIBERTAD-PATAZ-BULDIBUYO,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-BULDIBUYO.xlsx
130803,LA_LIBERTAD,PATAZ,CHILLIA,LA_LIBERTAD-PATAZ-CHILLIA,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-CHILLIA.xlsx
130804,LA_LIBERTAD,PATAZ,HUANCASPATA,LA_LIBERTAD-PATAZ-HUANCASPATA,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-HUANCASPATA.xlsx
130805,LA_LIBERTAD,PATAZ,HUAYLILLAS,LA_LIBERTAD-PATAZ-HUAYLILLAS,F,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-HUAYLILLAS.xlsx
130806,LA_LIBERTAD,PATAZ,HUAYO,LA_LIBERTAD-PATAZ-HUAYO,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-HUAYO.xlsx
130807,LA_LIBERTAD,PATAZ,ONGON,LA_LIBERTAD-PATAZ-ONGON,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-ONGON.xlsx
130808,LA_LIBERTAD,PATAZ,PARCOY,LA_LIBERTAD-PATAZ-PARCOY,F,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-PARCOY.xlsx
130809,LA_LIBERTAD,PATAZ,PATAZ,LA_LIBERTAD-PATAZ-PATAZ,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-PATAZ.xlsx
130810,LA_LIBERTAD,PATAZ,PIAS,LA_LIBERTAD-PATAZ-PIAS,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-PIAS.xlsx
130811,LA_LIBERTAD,PATAZ,SANTIAGO_DE_CHALLAS,LA_LIBERTAD-PATAZ-SANTIAGO_DE_CHALLAS,F,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-SANTIAGO_DE_CHALLAS.xlsx
130812,LA_LIBERTAD,PATAZ,TAURIJA,LA_LIBERTAD-PATAZ-TAURIJA,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-TAURIJA.xlsx
130813,LA_LIBERTAD,PATAZ,URPAY,LA_LIBERTAD-PATAZ-URPAY,G,ZonasEscolares/excels/LA_LIBERTAD-PATAZ-URPAY.xlsx
130901,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,LA_LIBERTAD-SANCHEZ_CARRION-HUAMACHUCO,A,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-HUAMACHUCO.xlsx
130902,LA_LIBERTAD,SANCHEZ_CARRION,CHUGAY,LA_LIBERTAD-SANCHEZ_CARRION-CHUGAY,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-CHUGAY.xlsx
130903,LA_LIBERTAD,SANCHEZ_CARRION,COCHORCO,LA_LIBERTAD-SANCHEZ_CARRION-COCHORCO,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-COCHORCO.xlsx
130904,LA_LIBERTAD,SANCHEZ_CARRION,CURGOS,LA_LIBERTAD-SANCHEZ_CARRION-CURGOS,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-CURGOS.xlsx
130905,LA_LIBERTAD,SANCHEZ_CARRION,MARCABAL,LA_LIBERTAD-SANCHEZ_CARRION-MARCABAL,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-MARCABAL.xlsx
130906,LA_LIBERTAD,SANCHEZ_CARRION,SANAGORAN,LA_LIBERTAD-SANCHEZ_CARRION-SANAGORAN,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-SANAGORAN.xlsx
130907,LA_LIBERTAD,SANCHEZ_CARRION,SARIN,LA_LIBERTAD-SANCHEZ_CARRION-SARIN,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-SARIN.xlsx
130908,LA_LIBERTAD,SANCHEZ_CARRION,SARTIMBAMBA,LA_LIBERTAD-SANCHEZ_CARRION-SARTIMBAMBA,G,ZonasEscolares/excels/LA_LIBERTAD-SANCHEZ_CARRION-SARTIMBAMBA.xlsx
131001,LA_LIBERTAD,SANTIAGO_DE_CHUCO,SANTIAGO_DE_CHUCO,LA_LIBERTAD-SANTIAGO_DE_CHUCO-SANTIAGO_DE_CHUCO,B,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-SANTIAGO_DE_CHUCO.xlsx
131002,LA_LIBERTAD,SANTIAGO_DE_CHUCO,ANGASMARCA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-ANGASMARCA,F,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-ANGASMARCA.xlsx
131003,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,LA_LIBERTAD-SANTIAGO_DE_CHUCO-CACHICADAN,F,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-CACHICADAN.xlsx
131004,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEBAMBA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-MOLLEBAMBA,F,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-MOLLEBAMBA.xlsx
131005,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-MOLLEPATA,G,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-MOLLEPATA.xlsx
131006,LA_LIBERTAD,SANTIAGO_DE_CHUCO,QUIRUVILCA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-QUIRUVILCA,F,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-QUIRUVILCA.xlsx
131007,LA_LIBERTAD,SANTIAGO_DE_CHUCO,SANTA_CRUZ_DE_CHUCA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-SANTA_CRUZ_DE_CHUCA,G,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-SANTA_CRUZ_DE_CHUCA.xlsx
131008,LA_LIBERTAD,SANTIAGO_DE_CHUCO,SITABAMBA,LA_LIBERTAD-SANTIAGO_DE_CHUCO-SITABAMBA,G,ZonasEscolares/excels/LA_LIBERTAD-SANTIAGO_DE_CHUCO-SITABAMBA.xlsx
131101,LA_LIBERTAD,GRAN_CHIMU,CASCAS,LA_LIBERTAD-GRAN_CHIMU-CASCAS,B,ZonasEscolares/excels/LA_LIBERTAD-GRAN_CHIMU-CASCAS.xlsx
131102,LA_LIBERTAD,GRAN_CHIMU,LUCMA,LA_LIBERTAD-GRAN_CHIMU-LUCMA,G,ZonasEscolares/excels/LA_LIBERTAD-GRAN_CHIMU-LUCMA.xlsx
131103,LA_LIBERTAD,GRAN_CHIMU,MARMOT,LA_LIBERTAD-GRAN_CHIMU-MARMOT,G,ZonasEscolares/excels/LA_LIBERTAD-GRAN_CHIMU-MARMOT.xlsx
131104,LA_LIBERTAD,GRAN_CHIMU,SAYAPULLO,LA_LIBERTAD-GRAN_CHIMU-SAYAPULLO,G,ZonasEscolares/excels/LA_LIBERTAD-GRAN_CHIMU-SAYAPULLO.xlsx
131201,LA_LIBERTAD,VIRU,VIRU,LA_LIBERTAD-VIRU-VIRU,A,ZonasEscolares/excels/LA_LIBERTAD-VIRU-VIRU.xlsx
131202,LA_LIBERTAD,VIRU,CHAO,LA_LIBERTAD-VIRU-CHAO,E,ZonasEscolares/excels/LA_LIBERTAD-VIRU-CHAO.xlsx
131203,LA_LIBERTAD,VIRU,GUADALUPITO,LA_LIBERTAD-VIRU-GUADALUPITO,E,ZonasEscolares/excels/LA_LIBERTAD-VIRU-GUADALUPITO.xlsx
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,LAMBAYEQUE-CHICLAYO-CHICLAYO,A,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-CHICLAYO.xlsx
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,LAMBAYEQUE-CHICLAYO-CHONGOYAPE,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-CHONGOYAPE.xlsx
140103,LAMBAYEQUE,CHICLAYO,ETEN,LAMBAYEQUE-CHICLAYO-ETEN,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-ETEN.xlsx
140104,LAMBAYEQUE,CHICLAYO,ETEN_PUERTO,LAMBAYEQUE-CHICLAYO-ETEN_PUERTO,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-ETEN_PUERTO.xlsx
140105,LAMBAYEQUE,CHICLAYO,JOSE_LEONARDO_ORTIZ,LAMBAYEQUE-CHICLAYO-JOSE_LEONARDO_ORTIZ,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-JOSE_LEONARDO_ORTIZ.xlsx
140106,LAMBAYEQUE,CHICLAYO,LA_VICTORIA,LAMBAYEQUE-CHICLAYO-LA_VICTORIA,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-LA_VICTORIA.xlsx
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,LAMBAYEQUE-CHICLAYO-LAGUNAS,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-LAGUNAS.xlsx
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,LAMBAYEQUE-CHICLAYO-MONSEFU,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-MONSEFU.xlsx
140109,LAMBAYEQUE,CHICLAYO,NUEVA_ARICA,LAMBAYEQUE-CHICLAYO-NUEVA_ARICA,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-NUEVA_ARICA.xlsx
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,LAMBAYEQUE-CHICLAYO-OYOTUN,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-OYOTUN.xlsx
140111,LAMBAYEQUE,CHICLAYO,PICSI,LAMBAYEQUE-CHICLAYO-PICSI,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-PICSI.xlsx
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,LAMBAYEQUE-CHICLAYO-PIMENTEL,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-PIMENTEL.xlsx
140113,LAMBAYEQUE,CHICLAYO,REQUE,LAMBAYEQUE-CHICLAYO-REQUE,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-REQUE.xlsx
140114,LAMBAYEQUE,CHICLAYO,SANTA_ROSA,LAMBAYEQUE-CHICLAYO-SANTA_ROSA,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-SANTA_ROSA.xlsx
140115,LAMBAYEQUE,CHICLAYO,SAÑA,LAMBAYEQUE-CHICLAYO-SAÑA,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-SAÑA.xlsx
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,LAMBAYEQUE-CHICLAYO-CAYALTI,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-CAYALTI.xlsx
140117,LAMBAYEQUE,CHICLAYO,PATAPO,LAMBAYEQUE-CHICLAYO-PATAPO,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-PATAPO.xlsx
140118,LAMBAYEQUE,CHICLAYO,POMALCA,LAMBAYEQUE-CHICLAYO-POMALCA,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-POMALCA.xlsx
140119,LAMBAYEQUE,CHICLAYO,PUCALA,LAMBAYEQUE-CHICLAYO-PUCALA,E,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-PUCALA.xlsx
140120,LAMBAYEQUE,CHICLAYO,TUMAN,LAMBAYEQUE-CHICLAYO-TUMAN,D,ZonasEscolares/excels/LAMBAYEQUE-CHICLAYO-TUMAN.xlsx
