Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
23421;150130;LIMA;LIMA;SAN BORJA;-12.08696146;-76.99331201;CENTRO MEDICO UROZEN;AVENIDA Javier Prado Este NUMERO 3028 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
23338;40122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4569563;-71.5197017;PUESTO DE SALUD HORACIO ZEBALLOS GAÅMEZ;OTROS ASENTAMIENTO URBANO MUNICIPAL HORACIO ZEBALLOS GAMEZ SECTOR D ZONA X 0 17 1 CALLE LOS ROSALES CON AVENIDA CHARACATO SOCABAYA AREQUIPA AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
29132;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.04012691;-77.09662399;CENTRO DE SALUD MENTAL COMUNITARIO CARMEN DE LA LEGUA REYNOSO;AVENIDA 1ro de mayo 898 P.J. Reynoso Avenida Lopez Pazos con Jr.Independencia CARMEN DE LA LEGUA-REYNOSO CALLAO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
10715;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.09155839;-77.07262687;CENTRO ODONTOLOGICO ANDAMAYO E.I.R.L.;JR. BOLOGNESI 498, 2DO PISO - MAGDALENA DEL MAR DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
9768;150137;LIMA;LIMA;SANTA ANITA;-12.0462475;-76.9687343;CONSULTORIO DENTAL SONRYDENT;AVENIDA AV. J.C. MARIATEGUI 495 URB. UNIVERSAL 1 2 ERA. ETAPA DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
29695;100101;HUANUCO;HUANUCO;HUANUCO;-9.9298454;-76.2432653;CENTRO MEDICO CESPEDES CRUZ;CRESPO CASTILLO NUMERO 273 PISO 1 DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;1
28123;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;POLICLINICO MARISCAL CACERES;"URBANIZACION MARISCAL CACERES MANZANA ""A"" LOTE 38-39 URBANIZACION MARISCAL CACERES DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO";I-4;PROVINCIAL;PROVINCIAL;0
28818;100101;HUANUCO;HUANUCO;HUANUCO;-9.9207648;-76.2410843;CENTRO MEDICO SAN MIGUEL;AYACUCHO NUMERO 729 PISO 1 DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;0
26847;211105;PUNO;SAN ROMAN;SAN MIGUEL;-15.4791385;-70.1329288;"""AP CENTROS MEDICOS CUYO CUYO E.I.R.L.";URBANIZACION SAN JOSE II-E MANZANA MZA - H-5 LOTE LOTE-4 URBANIZACI? SAN JOSE II-E.H5 LOTE -4 DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-3;PROVINCIAL;DISTRITAL;0
13961;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1616573;-76.9896867;POLICLINICO SJB-ONCOESPERANZA;AVENIDA AV. LOS PROCERES CDA 12 MZ A LOTE 9 LOS VIAëEDOS DE SURCO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
26653;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1566064;-74.2291815;CONSULTORIO DENTAL RICARDO PALMA;AVENIDA MARISCAL CACERES NUMERO 364 PISO 2 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
25707;210101;PUNO;PUNO;PUNO;-15.84196861;-70.02674444;POLICLINICO OXIMEDIC  SAC;HUANCANE NUMERO 324 DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
25783;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0322239;-77.06611;ENKANTA CONSULTORIO DENTAL;AVENIDA PERU NUMERO 1891 DEPARTAMENTO 202 URBANIZACION PERU DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
25653;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.229026;-77.8750611;CENTRO MEDICO NEILL M. ROMAN ROBLES;AYACUCHO NUMERO 1260 PISO 1 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-4;PROVINCIAL;PROVINCIAL;0
25109;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.22172661;-77.87326633;"CONSULTORIO DE ATENCIAìN INTEGRAL ""REFLEJOS""";AVENIDA AEROPUERTO NUMERO 605 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-1;PROVINCIAL;PROVINCIAL;0
26230;230101;TACNA;TACNA;TACNA;-18.0300958;-70.2657791;consultorio villa dental;CALLE calle patricio melendez 247 NUMERO 247 PISO 1 DEPARTAMENTO 1 INTERIOR 1 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-1;DISTRITAL;PROVINCIAL;0
25483;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.41750724;-71.49162389;CONSULTORIO DENTAL FLORES;AVENIDA REVOLUCION NUMERO 1208 PISO 2 URBANIZACION CIUDAD BLANCA DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-1;PROVINCIAL;DISTRITAL;0
29450;150111;LIMA;LIMA;EL AGUSTINO;-12.0464211;-76.999369;CONSULTORIO DENTAL V.O.S.;AVENIDA RIVA AGUERO NUMERO 1519 URBANIZACION P.J. PROVIVIENDA EL AGUSTINO ZONA TERCERA DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
27223;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.21054463;-76.94431919;POLICLINICO TU SALUD S.A.;PASEO SECTOR 2, GRUPO 18, PRIMER Y SEGUNDO PISO MANZANA I LOTE 7 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;1
30456;60801;CAJAMARCA;JAEN;JAEN;-5.707345;-78.8100043;CONSULTORIO ODONTOLOGICO NEW HAPPY DENT;CALLE HUAMANTANGA 1617 ENTRE CAPITAN QUINONEZ Y HUAMANTANGA JAEN JAEN CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
26484;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.42244635;-71.50892821;POLICLINICO SEAëOR DE LOS MILAGROS DE AREQUIPA S.A.C.;CALLE RICARDO PALMA MANZANA B LOTE 12 URBANIZACION GUARDIA CIVIL III ETAPA DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
27461;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;MEDICENTRO - MEDICLUB S.A.C.;CALLE TACNA NUMERO 152 PISO 1 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;DISTRITAL;PROVINCIAL;0
25622;160101;LORETO;MAYNAS;IQUITOS;-3.7509935;-73.2518227;"FDA BIOSERVIS SAC ""CENTRO MEDICO VIRGEN DE LA SALUD""";RICARDO PALMA NUMERO 815 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
26170;150101;LIMA;LIMA;LIMA;-12.0539128;-77.0279322;CONSULTORIO DENTAL ROMERO;PUNO N¬∞- 626, INTERIOR 110 S SAìTANO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;DISTRITAL;PROVINCIAL;0
9547;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1590449;-76.9709776;COA CENTRO ODONTOLOGICO AMERICANO - SAN JUAN DE MIRAFLORES;AVENIDA AV.GUILLERMO BILLINGHURST 619 MZ G LT 33 ZONA D URB.SAN JUAN DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
26783;150111;LIMA;LIMA;EL AGUSTINO;-12.03968806;-76.99277706;CONSULTORIO ODONTOLOGICO NATURA ORAL;AVENIDA CESAR VALLEJO NUMERO 1479 PISO 2 URBANIZACI? TAYACAJA DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
26257;150113;LIMA;LIMA;JESUS MARIA;-12.0768603;-77.0520333;SANNADENT CONSULTORIOS DENTALES;AVENIDA ARNALDO MARQUEZ NUMERO 1615 PISO 1 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
26651;150801;LIMA;HUAURA;HUACHO;-11.1033541;-77.6086817;CONSULTORIO DENTAL VIRGEN DEL CARMEN;GABRIEL AGUILAR NUMERO 157 DISTRITO HUALMAY PROVINCIA HUAURA DEPARTAMENTO LIMA;I-1;DISTRITAL;PROVINCIAL;0
26630;200101;PIURA;PIURA;PIURA;-5.1865207;-80.631179;CONSULTORIO MAâDICO SANIDAD Y MEDICINA E.I.R.L.;AVENIDA LUIS EGUIGUREN NUMERO 1015 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;DISTRITAL;PROVINCIAL;0
26875;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0921118;-77.074313;POLICLINICO SANTA MARIA MAGDALENA;RAMON CASTILLA 505 URBEA FRENTE A PLAZA TUPAC AMARU DE MAGDALENA MAGDALENA DEL MAR LIMA LIMA;I-3;PROVINCIAL;DISTRITAL;0
26485;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4061786;-71.5476298;CENTRO ODONTOLOGICO DE LA UNIVERSIDAD CATAìLICA DE SANTA MARIA;CALLE san jose s/n DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;PROVINCIAL;0
26964;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7815442;-79.8434403;CENTRO MEDICO ESPECIALIZADO EN DIABETES Y ENDOCRINOLOGIA DEL NORTE (CEDEN EIRL);AVENIDA MARISCAL ANDRES AVELINO CACERES NUMERO 257 PISO 1 URBANIZACION SANTA VICTORIA DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
26366;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.43010296;-71.52865239;CONSULTORIOS MAâDICOS INNOVASALUD;AVENIDA ESTADOS UNIDOS NUMERO 304 PISO 2 DISTRITO JOSE LUIS BUSTAMANTE Y RIVERO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
26688;150801;LIMA;HUAURA;HUACHO;-11.1097125;-77.6107213;CLINICA DENTAL DIAZ;CALLE SAN ROMAN NUMERO 394 DISTRITO HUACHO PROVINCIA HUAURA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
27965;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.16370244;-74.22454006;CONSULTORIO DENTAL SEAëOR DE LUREN;CARLOS FERNANDO VIVANCO NUMERO 412 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
26008;150102;LIMA;LIMA;ANCON;-11.73691854;-77.14139251;CONSULTORIO MEDICO MUNICIPAL JJ SALUD;AVENIDA 11 DE ENERO CON CALLE HUARAL MANZANA 64 URBANIZACION ASOCIACION POPULAR LA VARIANTE DE ANCON DISTRITO ANCON PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
28430;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2210834;-76.9320143;CONSULTORIO MAâDICO OFTALMOLAìGICO AëAHUI SALUD;OTROS SECTOR 3, GRUPO 16 MANZANA A LOTE 13 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
27770;110101;ICA;ICA;ICA;-14.0778584;-75.72404638;CLINICA AGUIRRE;CALLE JUAN JOSE LOYOLA NUMERO 218 URBANIZACION SEAëOR DE LUREN DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-2;DISTRITAL;PROVINCIAL;0
5825;150139;LIMA;LIMA;SANTA ROSA;-11.7848464;-77.15687595;PUESTO DE SALUD VIRGEN DE LAS MERCEDES;OTROS ASOC. VIV. SANTA ROSA MZ. B LT. 09 DISTRITO SANTA ROSA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
26303;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;CLINICA OFTALMOLOGICA DR. PONGO S.R.L.;AVENIDA GRAU NUMERO 1026 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-3;DISTRITAL;PROVINCIAL;0
29298;150106;LIMA;LIMA;CARABAYLLO;-11.8938127;-77.0378494;Consultorio PsicolA≥gico  PsicoterapA©utico Mentes Positivas;AVENIDA Chimpu Ocllo 799 Tungasuca NUMERO 799 PISO 2 MANZANA F LOTE 4 URBANIZACION Carabayllo DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
27972;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.14792087;-78.51392139;"CONSULTORIOS MAâDICOS ""LOS ROSALES""";LOS FRESNOS NUMERO 330 URBANIZACION LOS ROSALES DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
27239;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.1952872;-76.95901075;consultorio dental divino niA±o jesus;AVENIDA pastor sevilla PISO 2 DEPARTAMENTO 201 MANZANA j LOTE 13 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;2
27964;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;CONSULTORIO OBSTETRICO NUEVA ESPERANZA;ASAMBLEA NUMERO 356 INTERIOR 3 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
28093;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.1622647;-78.5001025;POLICLINICO VILLA SALUD CAJAMARCA;AVENIDA Universitaria NUMERO 648 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
27700;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4924478;-76.3619542;ODONTOSONRISAS CONSULTORIO ODONTOLAìGICO TARAPOTO;PROGRESO NUMERO 381 PISO 1 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
26480;230101;TACNA;TACNA;TACNA;-18.0127382;-70.248384;Consultorio Dental SonrA≠e con Esperanza;PASAJE Libertad NUMERO 55 PISO 1 URBANIZACION Cercado DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-1;DISTRITAL;PROVINCIAL;0
27727;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.48721408;-76.35972864;CENTRO DE ATENCIAìN PRIMARIA METROPOLITANO - ESSALUD;PLAZA PLAZA MAYOR TARAPOTO - ESQUINA CON RAMIREZ HURTADO C-2 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
26417;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.42034823;-71.50697752;POLICLINICO EDA;OTROS PUEBLO JOVEN CESAR VALLEJO MANZANA D LOTE 13 DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
28351;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.14816365;-74.22808899;"CENTRO ODONTOLOGICO ""DENTAL PACIFICO""";AVENIDA 26 de enero NUMERO 632 PISO 2 DEPARTAMENTO 201 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
28380;150115;LIMA;LIMA;LA VICTORIA;-12.0734497;-77.0162899;POLICLINICO MUNICIPAL;AVENIDA MARISCAL JOSE LA MAR NUMERO 641 DISTRITO LA VICTORIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;1
27978;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.2301547;-77.8708478;LAíPEZ CONSULTORIO ODONTOLAíGICO;AMAZONAS NUMERO 742 PISO 1 URBANIZACION BARRIO LA LAGUNA DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-1;PROVINCIAL;PROVINCIAL;0
29426;100101;HUANUCO;HUANUCO;HUANUCO;-9.9210496;-76.2372901;CENTRO MEDICO ESPECIALIZADO CUPACIONAL SANTA ROSA;HUALLAYCO N 1761 PISO 2 DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;0
10366;50410;AYACUCHO;HUANTA;UCHURACCAY;-12.83232922;-74.05929679;PUESTO DE SALUD IQUICHA;PLAZA PLAZA PRINCIPAL DE IQUICHA NUMERO S/N DISTRITO UCHURACCAY PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
13970;150113;LIMA;LIMA;JESUS MARIA;-12.0870796;-77.0555806;CENTRO DE CIRUGIA PLASTICA & DERMATOLOGIA;AVENIDA AV GREGORIO ESCOBEDO 788 CONSULTORIO 302 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
13699;150128;LIMA;LIMA;RIMAC;-12.026285;-77.0344339;CENTRO DENTAL ORE;AVENIDA AV. ALCAZAR 957 1ER PISO DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
25820;150111;LIMA;LIMA;EL AGUSTINO;-12.0396193;-76.9907128;CONSULTORIO DENTAL SANTA ROSA;AVENIDA CESAR VALLEJO NUMERO 1612 URBANIZACI? PJ VILLA HERMOSA DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
13234;230101;TACNA;TACNA;TACNA;-18.01339056;-70.24784003;"CONSULTORIO  DENTAL  ""SERVIDENT""";CALLE CALLE MILLER N∫ 34 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-1;DISTRITAL;PROVINCIAL;0
11606;150137;LIMA;LIMA;SANTA ANITA;-12.037151;-76.9633783;CONSULTORIO ODONTOLOGICO FRESH DENT;AVENIDA AV. LOS CHANCAS 665 - COOP. ANDAHUAYLAS DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
13115;211101;PUNO;SAN ROMAN;JULIACA;-15.49386716;-70.13090827;CLINICA PERUANO BRASILERO EIRL;JR. SAN MARTIN 283- ESQUINA 8 DE NOVIEMBRE DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
30318;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9950555;-77.0099696;CONSULTORIO ODONTOLOGICO C.D. Greta AbregA∫;AVENIDA PROCERES DE LA INDEPENDENCIA NUMERO 2186 MANZANA T LOTE 2A URBANIZACION SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
23755;150137;LIMA;LIMA;SANTA ANITA;-12.0453956;-76.9757036;Consultorio Medico Julio Martinez;AVENIDA Los Eucaliptos NUMERO 847 DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
29933;150103;LIMA;LIMA;ATE;-12.03226898;-76.93500078;POLICLINICO SAN GABRIEL;AVENIDA METROPOLITANA PISO 1 MANZANA A1 LOTE 13C URBANIZACION CERES 2DA. ETAPA DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
17164;150111;LIMA;LIMA;EL AGUSTINO;-12.05136286;-77.0023683;CONSULTORIO ODONTOLAìGICO LUMIGNATOS;"CALLE CALLE ALONSO PALOMINO 140; MZ. N; LT. 3; VI ZONA. EL AGUSTINO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA";I-1;PROVINCIAL;DISTRITAL;0
27648;200101;PIURA;PIURA;PIURA;-5.19354379;-80.63908999;CONSULTORIO DENTAL   ROSAS;AVENIDA GUILLERMO GULMAN NUMERO 513 PISO 2 DEPARTAMENTO 5 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;DISTRITAL;PROVINCIAL;0
27861;150137;LIMA;LIMA;SANTA ANITA;-12.0423474;-76.9779399;CONSULTORIO DENTAL SEAëOR DE LUREN;AVENIDA TUPAC AMARU NUMERO 608 PISO 1 URBANIZACI? LA UNIVERSAL DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;1
25212;211101;PUNO;SAN ROMAN;JULIACA;-15.49833612;-70.13412692;CENTRO UROLAìGICO Y ESPECIALIDADES MEDICO QUIRAöRGICO;LORETO NUMERO 506 URBANIZACION LA RINCONADA DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-4;DISTRITAL;PROVINCIAL;0
26973;200101;PIURA;PIURA;PIURA;-5.16431868;-80.62684257;PUNTO DENTAL .  CONSULTORIO;AVENIDA LAS CASUARINAS PISO 2 INTERIOR 05 MANZANA I LOTE 01 URBANIZACI? LOS GERANIOS DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;DISTRITAL;PROVINCIAL;0
28062;230101;TACNA;TACNA;TACNA;-18.01196469;-70.23173667;CONSULTORIO DENTAL VIRGEN DE LA NATIVIDAD;CALLE SAN FRANCISCO NUMERO 2039 PISO 1 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-1;DISTRITAL;PROVINCIAL;0
27587;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;CONSULTORIOS  SANNA  BELEN;OTROS AGRUPAMIENTO SAN DIONICIO  A 04 MANZANA A LOTE 04 URBANIZACION SAN DIONICIO DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;DISTRITAL;PROVINCIAL;0
6203;150101;LIMA;LIMA;LIMA;-12.0531204;-77.0231298;CENTRO ESPECIALIZADO DE REFERENCIA DE ITSS Y VIH/SIDA RAUL PATRUCCO PUIG;JR. HUANTA 927 JR. HUANTA 927 LIMA LIMA LIMA;I-3;DISTRITAL;PROVINCIAL;0
26904;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.15712887;-74.22443181;CLINICA DENTAL IMAGEN L& Q E.I.R.L.;ASAMBLEA NUMERO 338 PISO 1 DEPARTAMENTO 1 INTERIOR 3 MANZANA NO LOTE NO URBANIZACION NO DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
27369;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.37471669;-74.5512795;CLINICA ODONTOLOGICA GUERREROS;SALVADOR ALLENDE 1065 1 POR EL COLEGIO NUEVO PARAISO CALLERIA CORONEL PORTILLO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
28127;150117;LIMA;LIMA;LOS OLIVOS;-11.9586952;-77.0756942;Consultorio medico La Mano de Dios;AVENIDA Proceres de Huandoy PISO 2 MANZANA 71 LOTE 9 URBANIZACI? Laura Caller DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
5639;150128;LIMA;LIMA;RIMAC;-12.0168446;-77.0294195;CENTRO DE SALUD SAN JUAN DE AMANCAES;OTROS AAHH SAN JUAN DE AMANCAES 2DA ZONA DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
30005;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4020705;-71.5289882;Consultorio Medico Ecovida;AVENIDA GOYENECHE 101 D DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;PROVINCIAL;0
27411;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.00824258;-77.05735511;BARUJ ABA CONSULTORIO DE SONRISAS;AVENIDA TOMAS VALLE NUMERO S/N PISO 2 MANZANA D LOTE 12 URBANIZACI? AA.HH LUIS ALBERTO SAÄNCHEZ DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
29398;150114;LIMA;LIMA;LA MOLINA;-12.0627648;-76.9463703;CONSULTORIO ODONTOLOGICO SAN MARCOS;AVENIDA LOS CONSTRUCTORES NUMERO 1092 PISO 2 DEPARTAMENTO 201 MANZANA G LOTE 43 URBANIZACION SANTA PATRICIA III ETAPA DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
1318;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.40793389;-71.48030181;PUESTO DE SALUD MIGUEL GRAU  MODULO C-D;AVENIDA AV.MIGUEL GRAU MZ.11 LTE.6 SECTOR D-PJ MIGUEL GRAU DISTRITO PAUCARPATA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
28801;150110;LIMA;LIMA;COMAS;-11.9008828;-77.0401536;POLICLINICO MONSERRAT SAN FELIPE;AVENIDA SAN FELIPE NUMERO 635 URBANIZACION SAN FELIPE DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;1
25641;150110;LIMA;LIMA;COMAS;-11.91222451;-77.05463804;CONSULTORIO ODONTOLOGICO ODONTO EXPRESS;AVENIDA LOS PINOS AVENIDA B 1608 MZ P1 LOTE 2 URBANIZACION ALAMEDA DEL PINAR DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
